entry_time,entry_price,direction,stop,tp,target_vwap,bars_held,highest_high,lowest_low,exit_time,exit_price,pnl,reason,cum_pnl,peak,drawdown,year_month
2020-07-14 11:08:00,3509.85,-1,3515.3065076275284,3507.85,3509.85,0,-1.0,3509.85,2020-07-14 11:15:59,3507.85,85.0,Take Profit,-268.00000000000637,195.00000000000455,463.0000000000109,2020-07
2020-07-14 11:15:00,3503.75,-1,3509.2065076275285,3501.75,3503.75,0,-1.0,3503.75,2020-07-14 11:22:59,3513.24,-489.4999999999891,Stop Loss,-757.4999999999955,195.00000000000455,952.5,2020-07
2020-07-14 12:04:00,3529.81,-1,3535.2665076275284,3527.81,3529.81,0,-1.0,3529.81,2020-07-14 12:39:59,3527.81,85.0,Take Profit,-672.4999999999955,195.00000000000455,867.5,2020-07
2020-07-17 10:32:00,3566.12,-1,3571.5765076275284,3564.12,3566.12,0,-1.0,3566.12,2020-07-17 11:14:59,3567.84,-101.00000000001273,Stop Loss,-773.5000000000082,195.00000000000455,968.5000000000127,2020-07
2020-07-17 11:14:00,3565.84,-1,3571.2965076275286,3563.84,3565.84,0,-1.0,3565.84,2020-07-17 11:28:59,3573.1,-377.9999999999882,Stop Loss,-1151.4999999999964,195.00000000000455,1346.500000000001,2020-07
2020-07-17 11:42:00,3570.55,-1,3576.0065076275287,3568.55,3570.55,0,-1.0,3570.55,2020-07-17 11:56:59,3568.55,85.0,Take Profit,-1066.4999999999964,195.00000000000455,1261.500000000001,2020-07
2020-07-17 11:56:00,3567.22,-1,3572.6765076275283,3565.22,3567.22,0,-1.0,3567.22,2020-07-17 12:03:59,3565.22,85.0,Take Profit,-981.4999999999964,195.00000000000455,1176.500000000001,2020-07
2020-07-22 11:24:00,3615.17,-1,3620.6265076275286,3613.17,3615.17,0,-1.0,3615.17,2020-07-22 11:31:59,3613.17,85.0,Take Profit,-896.4999999999964,195.00000000000455,1091.500000000001,2020-07
2020-07-22 11:31:00,3613.79,-1,3619.2465076275284,3611.79,3613.79,0,-1.0,3613.79,2020-07-22 11:45:59,3622.72,-461.4999999999918,Stop Loss,-1357.9999999999882,195.00000000000455,1552.9999999999927,2020-07
2020-07-27 10:31:00,3576.37,-1,3581.8265076275284,3574.37,3576.37,0,-1.0,3576.37,2020-07-27 10:52:59,3574.37,85.0,Take Profit,-1272.9999999999882,195.00000000000455,1467.9999999999927,2020-07
2020-07-27 10:52:00,3574.15,-1,3579.6065076275286,3572.15,3574.15,0,-1.0,3574.15,2020-07-27 10:59:59,3572.15,85.0,Take Profit,-1187.9999999999882,195.00000000000455,1382.9999999999927,2020-07
2020-07-27 11:41:00,3581.36,-1,3586.8165076275286,3579.36,3581.36,0,-1.0,3581.36,2020-07-27 14:01:59,3588.63,-378.4999999999991,Stop Loss,-1566.4999999999873,195.00000000000455,1761.4999999999918,2020-07
2020-08-25 11:36:00,3811.96,-1,3817.4165076275285,3809.96,3811.96,0,-1.0,3811.96,2020-08-25 12:18:59,3817.84,-309.00000000000546,Stop Loss,-1875.4999999999927,195.00000000000455,2070.4999999999973,2020-08
2020-08-26 15:15:00,3852.43,-1,3857.8865076275283,3850.43,3852.43,0,-1.0,3852.43,2020-08-26 15:50:59,3853.7,-78.49999999999909,RTH Exit,-1953.9999999999918,195.00000000000455,2148.9999999999964,2020-08
2020-09-22 14:59:00,3662.89,-1,3668.3465076275284,3660.89,3662.89,0,-1.0,3662.89,2020-09-22 15:48:59,3669.73,-357.0000000000073,RTH Exit,-2310.999999999999,195.00000000000455,2506.0000000000036,2020-09
2020-09-24 14:28:00,3610.63,-1,3616.0865076275286,3608.63,3610.63,0,-1.0,3610.63,2020-09-24 15:17:59,3617.07,-337.00000000000273,Stop Loss,-2648.000000000002,195.00000000000455,2843.0000000000064,2020-09
2020-09-28 14:29:00,3725.44,-1,3730.8965076275285,3723.44,3725.44,0,-1.0,3725.44,2020-09-28 15:25:59,3730.5,-267.99999999999727,Stop Loss,-2915.999999999999,195.00000000000455,3111.0000000000036,2020-09
2020-10-07 14:12:00,3789.11,-1,3794.5665076275286,3787.11,3789.11,0,-1.0,3789.11,2020-10-07 14:54:59,3795.28,-323.50000000000364,Stop Loss,-3239.5000000000027,195.00000000000455,3434.5000000000073,2020-10
2020-10-07 15:01:00,3792.44,-1,3797.8965076275285,3790.44,3792.44,0,-1.0,3792.44,2020-10-07 15:36:59,3790.44,85.0,Take Profit,-3154.5000000000027,195.00000000000455,3349.5000000000073,2020-10
2020-10-08 10:58:00,3819.13,-1,3824.5865076275286,3817.13,3819.13,0,-1.0,3819.13,2020-10-08 11:05:59,3817.13,85.0,Take Profit,-3069.5000000000027,195.00000000000455,3264.5000000000073,2020-10
2020-10-12 15:18:00,3927.28,-1,3932.7365076275287,3925.28,3927.28,0,-1.0,3927.28,2020-10-12 15:39:59,3925.28,85.0,Take Profit,-2984.5000000000027,195.00000000000455,3179.5000000000073,2020-10
2020-10-14 15:08:00,3876.18,1,3870.7234923724714,3878.18,3876.18,0,3876.18,999999.0,2020-10-14 15:50:59,3874.62,-92.99999999999727,RTH Exit,-3077.5,195.00000000000455,3272.5000000000045,2020-10
2021-01-07 14:00:00,4230.59,-1,4236.046507627529,4228.59,4230.59,0,-1.0,4230.59,2021-01-07 14:35:59,4234.82,-226.49999999997817,Stop Loss,-3303.999999999978,195.00000000000455,3498.9999999999827,2021-01
2021-01-07 14:35:00,4232.82,-1,4238.276507627528,4230.82,4232.82,0,-1.0,4232.82,2021-01-07 14:56:59,4238.44,-295.99999999999454,Stop Loss,-3599.9999999999727,195.00000000000455,3794.9999999999773,2021-01
2021-01-11 14:57:00,4236.16,-1,4241.616507627528,4234.16,4236.16,0,-1.0,4236.16,2021-01-11 15:18:59,4234.16,85.0,Take Profit,-3514.9999999999727,195.00000000000455,3709.9999999999773,2021-01
2021-01-13 13:58:00,4240.9,-1,4246.356507627528,4238.9,4240.9,0,-1.0,4240.9,2021-01-13 14:19:59,4249.03,-421.50000000000546,Stop Loss,-3936.499999999978,195.00000000000455,4131.499999999983,2021-01
2021-01-13 14:26:00,4247.03,-1,4252.486507627528,4245.03,4247.03,0,-1.0,4247.03,2021-01-13 15:50:59,4251.09,-218.00000000002,RTH Exit,-4154.499999999998,195.00000000000455,4349.500000000003,2021-01
2021-01-22 10:53:00,4279.62,-1,4285.076507627528,4277.62,4279.62,0,-1.0,4279.62,2021-01-22 11:00:59,4277.62,85.0,Take Profit,-4069.499999999998,195.00000000000455,4264.500000000003,2021-01
2021-02-02 10:33:00,4265.97,-1,4271.426507627529,4263.97,4265.97,0,-1.0,4265.97,2021-02-02 10:47:59,4263.97,85.0,Take Profit,-3984.499999999998,195.00000000000455,4179.500000000003,2021-02
2021-02-03 14:33:00,4269.03,-1,4274.486507627528,4267.03,4269.03,0,-1.0,4269.03,2021-02-03 14:47:59,4267.03,85.0,Take Profit,-3899.499999999998,195.00000000000455,4094.5000000000027,2021-02
2021-03-02 14:52:00,4324.52,1,4319.063492372472,4326.52,4324.52,0,4324.52,999999.0,2021-03-02 15:13:59,4315.28,-477.00000000003456,Stop Loss,-4376.500000000033,195.00000000000455,4571.500000000037,2021-03
2021-03-10 13:58:00,4344.81,-1,4350.266507627529,4342.81,4344.81,0,-1.0,4344.81,2021-03-10 14:19:59,4343.58,46.50000000002365,VWAP Exit,-4330.000000000009,195.00000000000455,4525.000000000014,2021-03
2021-03-12 10:46:00,4390.77,-1,4396.226507627529,4388.77,4390.77,0,-1.0,4390.77,2021-03-12 10:53:59,4388.77,85.0,Take Profit,-4245.000000000009,195.00000000000455,4440.000000000014,2021-03
2021-03-12 10:53:00,4388.27,-1,4393.726507627529,4386.27,4388.27,0,-1.0,4388.27,2021-03-12 11:00:59,4395.84,-393.49999999998545,Stop Loss,-4638.4999999999945,195.00000000000455,4833.499999999999,2021-03
2021-03-19 10:53:00,4362.33,-1,4367.786507627528,4360.33,4362.33,0,-1.0,4362.33,2021-03-19 11:00:59,4371.3,-463.50000000001273,Stop Loss,-5102.000000000007,195.00000000000455,5297.000000000012,2021-03
2021-03-19 11:07:00,4365.67,-1,4371.126507627529,4363.67,4365.67,0,-1.0,4365.67,2021-03-19 11:14:59,4363.67,85.0,Take Profit,-5017.000000000007,195.00000000000455,5212.000000000012,2021-03
2021-03-19 11:14:00,4362.33,-1,4367.786507627528,4360.33,4362.33,0,-1.0,4362.33,2021-03-19 11:35:59,4368.79,-338.0000000000018,Stop Loss,-5355.000000000009,195.00000000000455,5550.000000000014,2021-03
2021-03-19 11:49:00,4361.21,-1,4366.6665076275285,4359.21,4361.21,0,-1.0,4361.21,2021-03-19 11:56:59,4357.63,163.99999999999636,Stop Loss,-5191.000000000013,195.00000000000455,5386.000000000017,2021-03
2021-03-29 14:22:00,4424.52,-1,4429.976507627529,4422.52,4424.52,0,-1.0,4424.52,2021-03-29 15:04:59,4422.52,85.0,Take Profit,-5106.000000000013,195.00000000000455,5301.000000000017,2021-03
2021-03-29 15:04:00,4422.29,-1,4427.746507627528,4420.29,4422.29,0,-1.0,4422.29,2021-03-29 15:25:59,4420.29,85.0,Take Profit,-5021.000000000013,195.00000000000455,5216.000000000017,2021-03
2021-03-29 15:25:00,4421.17,-1,4426.626507627529,4419.17,4421.17,0,-1.0,4421.17,2021-03-29 15:46:59,4421.89,-51.00000000001273,RTH Exit,-5072.0000000000255,195.00000000000455,5267.00000000003,2021-03
2021-04-20 14:03:00,4599.14,1,4593.683492372472,4601.14,4599.14,0,4599.14,999999.0,2021-04-20 14:59:59,4601.14,85.0,Take Profit,-4987.0000000000255,195.00000000000455,5182.00000000003,2021-04
2021-04-20 15:20:00,4599.7,1,4594.243492372471,4601.7,4599.7,0,4599.7,999999.0,2021-04-20 15:48:59,4600.09,4.500000000016371,RTH Exit,-4982.500000000009,195.00000000000455,5177.500000000014,2021-04
2021-06-10 10:30:00,4727.66,-1,4733.116507627528,4725.66,4727.66,0,-1.0,4727.66,2021-06-10 11:12:59,4725.66,85.0,Take Profit,-4897.500000000009,195.00000000000455,5092.500000000014,2021-06
2021-06-17 11:54:00,4712.54,-1,4717.996507627528,4710.54,4712.54,0,-1.0,4712.54,2021-06-17 12:01:59,4710.54,85.0,Take Profit,-4812.500000000009,195.00000000000455,5007.500000000014,2021-06
2021-06-17 12:01:00,4711.42,-1,4716.876507627529,4709.42,4711.42,0,-1.0,4711.42,2021-06-17 12:08:59,4709.42,85.0,Take Profit,-4727.500000000009,195.00000000000455,4922.500000000014,2021-06
2021-06-17 14:42:00,4713.66,-1,4719.116507627528,4711.66,4713.66,0,-1.0,4713.66,2021-06-17 15:45:59,4714.38,-51.00000000001273,RTH Exit,-4778.500000000022,195.00000000000455,4973.500000000026,2021-06
2021-06-24 15:10:00,4761.45,-1,4766.906507627528,4759.45,4761.45,0,-1.0,4761.45,2021-06-24 15:45:59,4762.17,-51.00000000001273,RTH Exit,-4829.500000000035,195.00000000000455,5024.500000000039,2021-06
2021-06-30 11:31:00,4790.52,-1,4795.976507627529,4788.52,4790.52,0,-1.0,4790.52,2021-06-30 11:45:59,4796.99,-338.49999999996726,Stop Loss,-5168.000000000002,195.00000000000455,5363.000000000006,2021-06
2021-07-08 14:35:00,4816.51,-1,4821.966507627529,4814.51,4816.51,0,-1.0,4816.51,2021-07-08 15:45:59,4820.58,-218.49999999998545,RTH Exit,-5386.499999999987,195.00000000000455,5581.499999999992,2021-07
2021-07-15 14:35:00,4859.87,1,4854.413492372471,4861.87,4859.87,0,4859.87,999999.0,2021-07-15 15:45:59,4857.19,-149.00000000001455,RTH Exit,-5535.500000000002,195.00000000000455,5730.500000000006,2021-07
2021-07-21 10:49:00,4856.47,-1,4861.926507627529,4854.47,4856.47,0,-1.0,4856.47,2021-07-21 11:52:59,4854.47,85.0,Take Profit,-5450.500000000002,195.00000000000455,5645.500000000006,2021-07
2021-07-28 15:22:00,4910.74,1,4905.283492372471,4912.74,4910.74,0,4910.74,999999.0,2021-07-28 15:50:59,4911.69,32.499999999990905,RTH Exit,-5418.000000000011,195.00000000000455,5613.0000000000155,2021-07
2021-08-19 14:00:00,4921.59,-1,4927.046507627529,4919.59,4921.59,0,-1.0,4921.59,2021-08-19 14:07:59,4919.59,85.0,Take Profit,-5333.000000000011,195.00000000000455,5528.0000000000155,2021-08
2021-08-19 14:07:00,4919.64,-1,4925.096507627529,4917.64,4919.64,0,-1.0,4919.64,2021-08-19 14:49:59,4917.64,85.0,Take Profit,-5248.000000000011,195.00000000000455,5443.0000000000155,2021-08
2021-08-19 14:56:00,4917.96,-1,4923.4165076275285,4915.96,4917.96,0,-1.0,4917.96,2021-08-19 15:45:59,4915.05,130.49999999999272,RTH Exit,-5117.500000000018,195.00000000000455,5312.500000000023,2021-08
2021-09-14 14:59:00,4974.11,1,4968.653492372471,4976.11,4974.11,0,4974.11,999999.0,2021-09-14 15:41:59,4976.11,85.0,Take Profit,-5032.500000000018,195.00000000000455,5227.500000000023,2021-09
2021-09-22 15:22:00,4920.29,-1,4925.746507627528,4918.29,4920.29,0,-1.0,4920.29,2021-09-22 15:36:59,4918.29,85.0,Take Profit,-4947.500000000018,195.00000000000455,5142.500000000023,2021-09
2021-09-24 11:07:00,4974.35,-1,4979.806507627529,4972.35,4974.35,0,-1.0,4974.35,2021-09-24 11:21:59,4980.83,-338.9999999999782,Stop Loss,-5286.499999999996,195.00000000000455,5481.500000000001,2021-09
2021-09-28 14:52:00,4876.91,1,4871.453492372471,4878.91,4876.91,0,4876.91,999999.0,2021-09-28 15:34:59,4869.87,-366.9999999999982,Stop Loss,-5653.4999999999945,195.00000000000455,5848.499999999999,2021-09
2021-10-12 11:57:00,4864.86,1,4859.403492372471,4866.86,4864.86,0,4864.86,999999.0,2021-10-12 12:04:59,4851.66,-674.9999999999909,Stop Loss,-6328.499999999985,195.00000000000455,6523.49999999999,2021-10
2021-10-28 10:58:00,5130.65,-1,5136.106507627528,5128.65,5130.65,0,-1.0,5130.65,2021-10-28 11:05:59,5128.65,85.0,Take Profit,-6243.499999999985,195.00000000000455,6438.49999999999,2021-10
2021-10-28 11:05:00,5128.13,-1,5133.586507627529,5126.13,5128.13,0,-1.0,5128.13,2021-10-28 11:33:59,5133.21,-268.99999999999636,Stop Loss,-6512.499999999982,195.00000000000455,6707.499999999986,2021-10
2021-10-28 12:01:00,5136.81,-1,5142.266507627529,5134.81,5136.81,0,-1.0,5136.81,2021-10-28 12:08:59,5134.81,85.0,Take Profit,-6427.499999999982,195.00000000000455,6622.499999999986,2021-10
2021-10-28 12:08:00,5133.73,-1,5139.186507627528,5131.73,5133.73,0,-1.0,5133.73,2021-10-28 12:36:59,5131.73,85.0,Take Profit,-6342.499999999982,195.00000000000455,6537.499999999986,2021-10
2021-11-10 13:58:00,5201.28,1,5195.823492372471,5203.28,5201.28,0,5201.28,999999.0,2021-11-10 14:05:59,5203.28,85.0,Take Profit,-6257.499999999982,195.00000000000455,6452.499999999986,2021-11
2021-11-10 14:05:00,5202.96,1,5197.503492372472,5204.96,5202.96,0,5202.96,999999.0,2021-11-10 14:12:59,5204.96,85.0,Take Profit,-6172.499999999982,195.00000000000455,6367.499999999986,2021-11
2021-11-10 14:12:00,5208.0,1,5202.5434923724715,5210.0,5208.0,0,5208.0,999999.0,2021-11-10 15:29:59,5203.2,-255.0000000000091,Stop Loss,-6427.499999999991,195.00000000000455,6622.499999999995,2021-11
2021-11-10 15:29:00,5205.2,1,5199.743492372471,5207.2,5205.2,0,5205.2,999999.0,2021-11-10 15:50:59,5206.72,61.00000000002183,RTH Exit,-6366.499999999969,195.00000000000455,6561.499999999974,2021-11
2021-11-29 14:43:00,5225.33,-1,5230.786507627528,5223.33,5225.33,0,-1.0,5225.33,2021-11-29 15:46:59,5228.01,-149.00000000001455,RTH Exit,-6515.499999999984,195.00000000000455,6710.499999999988,2021-11
2021-11-30 14:24:00,5130.13,1,5124.673492372472,5132.13,5130.13,0,5130.13,999999.0,2021-11-30 14:31:59,5126.73,-185.00000000002728,Stop Loss,-6700.500000000011,195.00000000000455,6895.5000000000155,2021-11
2021-11-30 14:45:00,5133.77,1,5128.313492372472,5135.77,5133.77,0,5133.77,999999.0,2021-11-30 14:59:59,5128.13,-297.00000000001637,Stop Loss,-6997.500000000027,195.00000000000455,7192.500000000032,2021-11
2021-11-30 15:13:00,5138.25,1,5132.7934923724715,5140.25,5138.25,0,5138.25,999999.0,2021-11-30 15:20:59,5140.25,85.0,Take Profit,-6912.500000000027,195.00000000000455,7107.500000000032,2021-11
2021-12-07 13:49:00,5253.9,-1,5259.356507627528,5251.9,5253.9,0,-1.0,5253.9,2021-12-07 14:10:59,5251.9,85.0,Take Profit,-6827.500000000027,195.00000000000455,7022.500000000032,2021-12
2021-12-07 14:10:00,5250.26,-1,5255.716507627529,5248.26,5250.26,0,-1.0,5250.26,2021-12-07 14:24:59,5248.26,85.0,Take Profit,-6742.500000000027,195.00000000000455,6937.500000000032,2021-12
2021-12-08 15:15:00,5260.62,-1,5266.076507627528,5258.62,5260.62,0,-1.0,5260.62,2021-12-08 15:50:59,5264.42,-205.0000000000091,RTH Exit,-6947.500000000036,195.00000000000455,7142.500000000041,2021-12
2021-12-16 13:11:00,5237.41,1,5231.953492372471,5239.41,5237.41,0,5237.41,999999.0,2021-12-16 13:18:59,5230.07,-382.0000000000073,Stop Loss,-7329.500000000044,195.00000000000455,7524.500000000048,2021-12
2021-12-16 14:14:00,5235.72,1,5230.263492372472,5237.72,5235.72,0,5235.72,999999.0,2021-12-16 14:49:59,5237.72,85.0,Take Profit,-7244.500000000044,195.00000000000455,7439.500000000048,2021-12
2021-12-16 14:49:00,5238.53,1,5233.073492372471,5240.53,5238.53,0,5238.53,999999.0,2021-12-16 15:10:59,5240.53,85.0,Take Profit,-7159.500000000044,195.00000000000455,7354.500000000048,2021-12
2021-12-16 15:10:00,5241.34,1,5235.883492372472,5243.34,5241.34,0,5241.34,999999.0,2021-12-16 15:38:59,5234.28,-368.00000000002,Stop Loss,-7527.500000000064,195.00000000000455,7722.500000000068,2021-12
2021-12-21 14:38:00,5207.06,-1,5212.516507627529,5205.06,5207.06,0,-1.0,5207.06,2021-12-21 14:59:59,5205.06,85.0,Take Profit,-7442.500000000064,195.00000000000455,7637.500000000068,2021-12
2021-12-21 14:59:00,5204.53,-1,5209.986507627528,5202.53,5204.53,0,-1.0,5204.53,2021-12-21 15:13:59,5209.9,-283.49999999999454,Stop Loss,-7726.000000000058,195.00000000000455,7921.000000000063,2021-12
2021-12-21 15:13:00,5207.9,-1,5213.356507627528,5205.9,5207.9,0,-1.0,5207.9,2021-12-21 15:48:59,5208.62,-51.00000000001273,RTH Exit,-7777.000000000071,195.00000000000455,7972.0000000000755,2021-12
2022-01-18 14:03:00,5134.39,1,5128.933492372472,5136.39,5134.39,0,5134.39,999999.0,2022-01-18 14:17:59,5128.46,-311.50000000001455,Stop Loss,-8088.5000000000855,195.00000000000455,8283.500000000091,2022-01
2022-01-18 14:24:00,5131.02,1,5125.563492372472,5133.02,5131.02,0,5131.02,999999.0,2022-01-18 14:52:59,5122.01,-465.5000000000109,Stop Loss,-8554.000000000096,195.00000000000455,8749.000000000102,2022-01
2022-01-31 15:25:00,5040.04,-1,5045.496507627528,5038.04,5040.04,0,-1.0,5040.04,2022-01-31 15:32:59,5038.04,85.0,Take Profit,-8469.000000000096,195.00000000000455,8664.000000000102,2022-01
2022-02-03 15:10:00,5066.43,-1,5071.886507627529,5064.43,5066.43,0,-1.0,5066.43,2022-02-03 15:24:59,5064.43,85.0,Take Profit,-8384.000000000096,195.00000000000455,8579.000000000102,2022-02
2022-02-09 14:47:00,5135.76,-1,5141.216507627529,5133.76,5135.76,0,-1.0,5135.76,2022-02-09 14:54:59,5133.76,85.0,Take Profit,-8299.000000000096,195.00000000000455,8494.000000000102,2022-02
2022-02-09 14:54:00,5132.95,-1,5138.406507627528,5130.95,5132.95,0,-1.0,5132.95,2022-02-09 15:15:59,5130.95,85.0,Take Profit,-8214.000000000096,195.00000000000455,8409.000000000102,2022-02
2022-02-25 10:39:00,4906.15,-1,4911.606507627528,4904.15,4906.15,0,-1.0,4906.15,2022-02-25 10:46:59,4912.08,-311.50000000001455,Stop Loss,-8525.500000000111,195.00000000000455,8720.500000000116,2022-02
2022-02-25 11:00:00,4919.06,-1,4924.516507627529,4917.06,4919.06,0,-1.0,4919.06,2022-02-25 11:07:59,4917.06,85.0,Take Profit,-8440.500000000111,195.00000000000455,8635.500000000116,2022-02
2022-02-25 11:07:00,4918.5,-1,4923.9565076275285,4916.5,4918.5,0,-1.0,4918.5,2022-02-25 11:14:59,4916.5,85.0,Take Profit,-8355.500000000111,195.00000000000455,8550.500000000116,2022-02
2022-02-25 11:14:00,4915.69,-1,4921.146507627528,4913.69,4915.69,0,-1.0,4915.69,2022-02-25 11:28:59,4922.18,-339.50000000003456,Stop Loss,-8695.000000000146,195.00000000000455,8890.00000000015,2022-02
2022-02-25 11:35:00,4918.5,-1,4923.9565076275285,4916.5,4918.5,0,-1.0,4918.5,2022-02-27 13:03:00,4827.43,4538.499999999985,Gap: Session Break,-4156.50000000016,195.00000000000455,4351.500000000165,2022-02
2022-03-09 14:47:00,4799.48,-1,4804.936507627528,4797.48,4799.48,0,-1.0,4799.48,2022-03-09 15:08:59,4797.48,85.0,Take Profit,-4071.50000000016,195.00000000000455,4266.500000000165,2022-03
2022-03-09 15:15:00,4801.45,-1,4806.906507627528,4799.45,4801.45,0,-1.0,4801.45,2022-03-09 15:22:59,4799.45,85.0,Take Profit,-3986.50000000016,195.00000000000455,4181.500000000165,2022-03
2022-03-09 15:22:00,4799.76,-1,4805.216507627529,4797.76,4799.76,0,-1.0,4799.76,2022-03-09 15:36:59,4797.76,85.0,Take Profit,-3901.50000000016,195.00000000000455,4096.500000000165,2022-03
2022-03-21 15:04:00,5008.94,-1,5014.396507627528,5006.94,5008.94,0,-1.0,5008.94,2022-03-21 15:18:59,5006.94,85.0,Take Profit,-3816.50000000016,195.00000000000455,4011.5000000001646,2022-03
2022-03-21 15:18:00,5006.4,-1,5011.856507627528,5004.4,5006.4,0,-1.0,5006.4,2022-03-21 15:46:59,5006.56,-23.0000000000382,RTH Exit,-3839.5000000001983,195.00000000000455,4034.500000000203,2022-03
2022-03-22 11:22:00,5062.39,-1,5067.846507627529,5060.39,5062.39,0,-1.0,5062.39,2022-03-22 11:29:59,5064.11,-100.99999999996726,Stop Loss,-3940.5000000001655,195.00000000000455,4135.50000000017,2022-03
2022-03-22 11:57:00,5063.51,-1,5068.966507627529,5061.51,5063.51,0,-1.0,5063.51,2022-03-22 12:04:59,5072.83,-480.99999999998545,Stop Loss,-4421.500000000151,195.00000000000455,4616.5000000001555,2022-03
2022-03-22 14:03:00,5066.61,-1,5072.066507627528,5064.61,5066.61,0,-1.0,5066.61,2022-03-22 14:10:59,5064.61,85.0,Take Profit,-4336.500000000151,195.00000000000455,4531.5000000001555,2022-03
2022-03-22 14:10:00,5063.51,-1,5068.966507627529,5061.51,5063.51,0,-1.0,5063.51,2022-03-22 14:24:59,5071.98,-438.49999999996726,Stop Loss,-4775.000000000118,195.00000000000455,4970.000000000123,2022-03
2022-03-22 14:52:00,5075.05,-1,5080.506507627529,5073.05,5075.05,0,-1.0,5075.05,2022-03-22 15:20:59,5073.05,85.0,Take Profit,-4690.000000000118,195.00000000000455,4885.000000000123,2022-03
2022-03-30 10:35:00,5175.51,1,5170.053492372472,5177.51,5175.51,0,5175.51,999999.0,2022-03-30 10:42:59,5167.89,-395.99999999999454,Stop Loss,-5086.000000000113,195.00000000000455,5281.000000000117,2022-03
2022-04-04 10:52:00,5141.44,-1,5146.896507627528,5139.44,5141.44,0,-1.0,5141.44,2022-04-04 11:41:59,5145.69,-227.5,Stop Loss,-5313.500000000113,195.00000000000455,5508.500000000117,2022-04
2022-04-04 14:36:00,5147.07,-1,5152.526507627528,5145.07,5147.07,0,-1.0,5147.07,2022-04-04 15:46:59,5148.07,-65.0,RTH Exit,-5378.500000000113,195.00000000000455,5573.500000000117,2022-04
2022-04-13 12:55:00,4994.59,-1,5000.046507627529,4992.59,4994.59,0,-1.0,4994.59,2022-04-13 15:50:59,4994.74,-22.49999999998181,RTH Exit,-5401.000000000095,195.00000000000455,5596.000000000099,2022-04
2022-04-26 10:54:00,4738.04,1,4732.5834923724715,4740.04,4738.04,0,4738.04,999999.0,2022-04-26 11:01:59,4740.04,85.0,Take Profit,-5316.000000000095,195.00000000000455,5511.000000000099,2022-04
