entry_time,entry_price,direction,stop,tp,target_vwap,bars_held,highest_high,lowest_low,exit_time,exit_price,pnl,reason,cum_pnl,peak,drawdown,year_month
2020-03-11 12:06:00,2947.33,1,2937.3516307484997,2952.31918462575,2947.33,0,2947.33,999999.0,2020-03-11 12:13:59,2952.31918462575,234.45923128750565,Take Profit,592.1738503000734,1282.2961564375464,690.1223061374731,2020-03
2020-03-11 12:13:00,2949.75,1,2939.7716307485,2954.73918462575,2949.75,0,2949.75,999999.0,2020-03-11 12:41:59,2954.73918462575,234.45923128750565,Take Profit,826.633081587579,1282.2961564375464,455.6630748499674,2020-03
2020-03-11 12:41:00,2956.75,1,2946.7716307485,2961.73918462575,2956.75,0,2956.75,999999.0,2020-03-11 13:02:59,2948.02,-451.5000000000009,Stop Loss,375.1330815875781,1282.2961564375464,907.1630748499683,2020-03
2020-03-11 13:02:00,2950.02,1,2940.0416307484998,2955.00918462575,2950.02,0,2950.02,999999.0,2020-03-11 14:05:59,2955.00918462575,234.45923128750565,Take Profit,609.5923128750837,1282.2961564375464,672.7038435624627,2020-03
2020-03-11 14:05:00,2957.02,1,2947.0416307484998,2962.00918462575,2957.02,0,2957.02,999999.0,2020-03-11 14:12:59,2962.00918462575,234.45923128750565,Take Profit,844.0515441625894,1282.2961564375464,438.24461227495703,2020-03
2020-03-11 14:12:00,2969.39,1,2959.4116307484996,2974.37918462575,2969.39,0,2969.39,999999.0,2020-03-11 14:19:59,2974.37918462575,234.45923128750565,Take Profit,1078.510775450095,1282.2961564375464,203.7853809874514,2020-03
2020-03-17 13:00:00,2695.21,-1,2705.1883692515003,2690.22081537425,2695.21,0,-1.0,2695.21,2020-03-17 14:03:59,2705.92,-550.5000000000018,Stop Loss,528.0107754500932,1282.2961564375464,754.2853809874532,2020-03
2020-03-17 14:10:00,2699.02,-1,2708.9983692515,2694.03081537425,2699.02,0,-1.0,2699.02,2020-03-17 14:17:59,2694.03081537425,234.45923128750565,Take Profit,762.4700067375989,1282.2961564375464,519.8261496999476,2020-03
2020-03-17 14:17:00,2693.57,-1,2703.5483692515004,2688.58081537425,2693.57,0,-1.0,2693.57,2020-03-17 14:24:59,2688.58081537425,234.45923128750565,Take Profit,996.9292380251045,1282.2961564375464,285.3669184124419,2020-03
2020-03-17 14:38:00,2691.67,-1,2701.6483692515003,2686.68081537425,2691.67,0,-1.0,2691.67,2020-03-17 14:45:59,2686.68081537425,234.45923128750565,Take Profit,1231.3884693126101,1282.2961564375464,50.907687124936274,2020-03
2020-03-17 14:59:00,2669.97,1,2659.9916307484996,2674.95918462575,2669.97,0,2669.97,999999.0,2020-03-17 15:06:59,2660.07,-509.9999999999818,Stop Loss,721.3884693126283,1282.2961564375464,560.9076871249181,2020-03
2020-03-23 11:41:00,2397.87,1,2387.8916307484997,2402.85918462575,2397.87,0,2397.87,999999.0,2020-03-23 11:48:59,2402.85918462575,234.45923128750565,Take Profit,955.847700600134,1282.2961564375464,326.44845583741244,2020-03
2020-03-23 11:48:00,2408.22,1,2398.2416307484996,2413.20918462575,2408.22,0,2408.22,999999.0,2020-03-23 11:55:59,2442.45,1696.500000000001,Stop Loss,2652.347700600135,2652.347700600135,0.0,2020-03
2020-03-23 11:55:00,2444.45,1,2434.4716307484996,2449.43918462575,2444.45,0,2444.45,999999.0,2020-03-23 11:55:59,2443.45,-65.0,VWAP Exit,2587.347700600135,2652.347700600135,65.0,2020-03
2020-03-23 12:37:00,2418.57,1,2408.5916307485,2423.5591846257503,2418.57,0,2418.57,999999.0,2020-03-23 12:44:59,2423.5591846257503,234.45923128750565,Take Profit,2821.8069318876405,2821.8069318876405,0.0,2020-03
2020-03-23 12:44:00,2426.74,1,2416.7616307484996,2431.72918462575,2426.74,0,2426.74,999999.0,2020-03-23 12:51:59,2416.3,-536.99999999998,Stop Loss,2284.8069318876605,2821.8069318876405,536.99999999998,2020-03
2020-03-23 13:05:00,2416.67,1,2406.6916307485,2421.65918462575,2416.67,0,2416.67,999999.0,2020-03-23 14:01:59,2421.65918462575,234.45923128750565,Take Profit,2519.266163175166,2821.8069318876405,302.54076871247435,2020-03
2020-04-01 15:15:00,2682.5,1,2672.5216307485,2687.48918462575,2682.5,0,2682.5,999999.0,2020-04-01 15:36:59,2687.48918462575,234.45923128750565,Take Profit,2753.725394462672,2821.8069318876405,68.0815374249687,2020-04
2020-04-02 14:56:00,2739.06,-1,2749.0383692515,2734.07081537425,2739.06,0,-1.0,2739.06,2020-04-02 15:31:59,2734.07081537425,234.45923128750565,Take Profit,2988.1846257501775,2988.1846257501775,0.0,2020-04
2020-04-09 10:02:00,3037.85,-1,3047.8283692515,3032.86081537425,3037.85,0,-1.0,3037.85,2020-04-09 10:09:59,3032.86081537425,234.45923128750565,Take Profit,3222.643857037683,3222.643857037683,0.0,2020-04
2020-04-21 10:54:00,2980.75,1,2970.7716307485,2985.73918462575,2980.75,0,2980.75,999999.0,2020-04-21 11:08:59,2968.4,-632.4999999999955,Stop Loss,2590.1438570376877,3222.643857037683,632.4999999999955,2020-04
2020-04-21 11:15:00,2982.38,1,2972.4016307485,2987.36918462575,2982.38,0,2982.38,999999.0,2020-04-21 11:22:59,2987.36918462575,234.45923128750565,Take Profit,2824.6030883251933,3222.643857037683,398.0407687124898,2020-04
2020-04-21 12:04:00,2976.39,1,2966.4116307484996,2981.37918462575,2976.39,0,2976.39,999999.0,2020-04-21 14:03:59,2981.37918462575,234.45923128750565,Take Profit,3059.062319612699,3222.643857037683,163.58153742498416,2020-04
2020-04-21 15:20:00,2979.66,1,2969.6816307484996,2984.64918462575,2979.66,0,2979.66,999999.0,2020-04-21 15:41:59,2984.64918462575,234.45923128750565,Take Profit,3293.5215509002046,3293.5215509002046,0.0,2020-04
2020-05-04 10:24:00,3064.0,-1,3073.9783692515,3059.01081537425,3064.0,0,-1.0,3064.0,2020-05-04 10:45:59,3059.01081537425,234.45923128750565,Take Profit,3527.9807821877102,3527.9807821877102,0.0,2020-05
2020-05-04 11:06:00,3072.17,-1,3082.1483692515003,3067.18081537425,3072.17,0,-1.0,3072.17,2020-05-04 11:20:59,3083.16,-564.4999999999891,Stop Loss,2963.480782187721,3527.9807821877102,564.4999999999891,2020-05
2020-05-04 15:11:00,3079.8,-1,3089.7783692515004,3074.81081537425,3079.8,0,-1.0,3079.8,2020-05-04 15:46:59,3081.34,-91.99999999999818,RTH Exit,2871.480782187723,3527.9807821877102,656.4999999999873,2020-05
2020-05-19 10:26:00,3217.89,-1,3227.8683692515,3212.9008153742498,3217.89,0,-1.0,3217.89,2020-05-19 11:01:59,3212.9008153742498,234.45923128750565,Take Profit,3105.9400134752286,3527.9807821877102,422.0407687124816,2020-05
2020-05-20 14:47:00,3232.87,-1,3242.8483692515,3227.88081537425,3232.87,0,-1.0,3232.87,2020-05-20 15:22:59,3231.42,57.499999999990905,VWAP Exit,3163.4400134752195,3527.9807821877102,364.5407687124907,2020-05
2020-06-01 11:34:00,3327.93,-1,3337.9083692515,3322.9408153742497,3327.93,0,-1.0,3327.93,2020-06-01 11:41:59,3322.9408153742497,234.45923128750565,Take Profit,3397.899244762725,3527.9807821877102,130.08153742498507,2020-06
2020-06-01 11:41:00,3323.03,-1,3333.0083692515004,3318.04081537425,3323.03,0,-1.0,3323.03,2020-06-01 14:50:59,3318.04081537425,234.45923128750565,Take Profit,3632.358476050231,3632.358476050231,0.0,2020-06
2020-06-09 11:01:00,3499.8,-1,3509.7783692515004,3494.81081537425,3499.8,0,-1.0,3499.8,2020-06-09 11:50:59,3494.81081537425,234.45923128750565,Take Profit,3866.8177073377365,3866.8177073377365,0.0,2020-06
2020-06-09 11:50:00,3493.8,-1,3503.7783692515004,3488.81081537425,3493.8,0,-1.0,3493.8,2020-06-09 11:57:59,3488.81081537425,234.45923128750565,Take Profit,4101.276938625242,4101.276938625242,0.0,2020-06
2020-06-09 14:59:00,3497.34,-1,3507.3183692515004,3492.35081537425,3497.34,0,-1.0,3497.34,2020-06-09 15:20:59,3495.08,98.00000000001091,VWAP Exit,4199.276938625253,4199.276938625253,0.0,2020-06
2020-06-24 15:15:00,3374.1,1,3364.1216307484997,3379.08918462575,3374.1,0,3374.1,999999.0,2020-06-24 15:50:59,3372.55,-92.49999999998636,RTH Exit,4106.776938625267,4199.276938625253,92.49999999998636,2020-06
2020-06-25 11:12:00,3384.85,-1,3394.8283692515,3379.86081537425,3384.85,0,-1.0,3384.85,2020-06-25 11:26:59,3399.6,-752.5,Stop Loss,3354.2769386252667,4199.276938625253,844.9999999999864,2020-06
2020-07-14 10:12:00,3508.74,-1,3518.7183692515,3503.7508153742497,3508.74,0,-1.0,3508.74,2020-07-14 10:26:59,3516.29,-392.5000000000091,Stop Loss,2961.7769386252576,4199.276938625253,1237.4999999999955,2020-07
2020-07-14 10:26:00,3514.29,-1,3524.2683692515,3509.30081537425,3514.29,0,-1.0,3514.29,2020-07-14 10:47:59,3509.30081537425,234.45923128750565,Take Profit,3196.236169912763,4199.276938625253,1003.0407687124898,2020-07
2020-07-14 11:08:00,3509.85,-1,3519.8283692515,3504.86081537425,3509.85,0,-1.0,3509.85,2020-07-14 11:15:59,3504.86081537425,234.45923128750565,Take Profit,3430.695401200269,4199.276938625253,768.5815374249842,2020-07
2020-07-14 11:15:00,3503.75,-1,3513.7283692515,3498.76081537425,3503.75,0,-1.0,3503.75,2020-07-14 11:29:59,3518.5,-752.5,Stop Loss,2678.195401200269,4199.276938625253,1521.0815374249842,2020-07
2020-07-14 12:04:00,3529.81,-1,3539.7883692515,3524.82081537425,3529.81,0,-1.0,3529.81,2020-07-14 14:03:59,3561.46,-1597.5000000000045,Stop Loss,1080.6954012002643,4199.276938625253,3118.5815374249887,2020-07
2020-08-14 10:04:00,3735.74,-1,3745.7183692515,3730.7508153742497,3735.74,0,-1.0,3735.74,2020-08-14 10:46:59,3731.2,211.99999999999818,VWAP Exit,1292.6954012002625,4199.276938625253,2906.5815374249905,2020-08
2020-09-22 14:52:00,3663.45,-1,3673.4283692515,3658.4608153742497,3663.45,0,-1.0,3663.45,2020-09-22 15:48:59,3669.73,-329.00000000001,RTH Exit,963.6954012002525,4199.276938625253,3235.5815374250005,2020-09
2020-09-24 14:14:00,3611.74,-1,3621.7183692515,3606.7508153742497,3611.74,0,-1.0,3611.74,2020-09-24 15:45:59,3618.3,-343.00000000002,RTH Exit,620.6954012002325,4199.276938625253,3578.5815374250205,2020-09
2020-10-28 11:24:00,3661.0,1,3651.0216307485,3665.98918462575,3661.0,0,3661.0,999999.0,2020-10-28 11:38:59,3665.98918462575,234.45923128750565,Take Profit,855.1546324877381,4199.276938625253,3344.122306137515,2020-10
2020-10-28 14:19:00,3647.38,1,3637.4016307485,3652.36918462575,3647.38,0,3647.38,999999.0,2020-10-28 15:50:59,3648.88,60.0,RTH Exit,915.1546324877381,4199.276938625253,3284.122306137515,2020-10
2020-10-30 10:39:00,3599.0,1,3589.0216307485,3603.98918462575,3599.0,0,3599.0,999999.0,2020-10-30 10:46:59,3596.17,-156.49999999999636,Stop Loss,758.6546324877418,4199.276938625253,3440.6223061375113,2020-10
2020-10-30 11:14:00,3605.4,1,3595.4216307485,3610.38918462575,3605.4,0,3605.4,999999.0,2020-10-30 11:35:59,3592.83,-643.5000000000082,Stop Loss,115.15463248773358,4199.276938625253,4084.1223061375194,2020-10
2020-10-30 11:42:00,3605.4,1,3595.4216307485,3610.38918462575,3605.4,0,3605.4,999999.0,2020-10-30 11:49:59,3610.38918462575,234.45923128750565,Take Profit,349.6138637752392,4199.276938625253,3849.663074850014,2020-10
2020-11-06 11:00:00,3893.92,-1,3903.8983692515003,3888.93081537425,3893.92,0,-1.0,3893.92,2020-11-06 12:03:59,3904.26,-532.0000000000073,Stop Loss,-182.38613622476805,4199.276938625253,4381.663074850021,2020-11
2020-11-10 13:14:00,3946.46,-1,3956.4383692515003,3941.47081537425,3946.46,0,-1.0,3946.46,2020-11-10 13:21:59,3941.47081537425,234.45923128750565,Take Profit,52.07309506273759,4199.276938625253,4147.203843562515,2020-11
2020-11-10 13:21:00,3941.18,-1,3951.1583692515,3936.1908153742497,3941.18,0,-1.0,3941.18,2020-11-10 13:56:59,3936.1908153742497,234.45923128750565,Take Profit,286.53232635024324,4199.276938625253,3912.74461227501,2020-11
2020-11-10 13:56:00,3935.34,-1,3945.3183692515004,3930.35081537425,3935.34,0,-1.0,3935.34,2020-11-10 14:03:59,3930.35081537425,234.45923128750565,Take Profit,520.9915576377489,4199.276938625253,3678.285380987504,2020-11
2020-12-21 14:22:00,4105.51,-1,4115.4883692515,4100.520815374251,4105.51,0,-1.0,4105.51,2020-12-21 14:50:59,4100.520815374251,234.4592312874829,Take Profit,755.4507889252318,4199.276938625253,3443.8261497000212,2020-12
2020-12-21 14:50:00,4098.55,-1,4108.5283692515,4093.56081537425,4098.55,0,-1.0,4098.55,2020-12-21 15:32:59,4108.9,-532.4999999999727,Stop Loss,222.95078892525908,4199.276938625253,3976.326149699994,2020-12
2021-02-23 13:14:00,4314.72,-1,4324.6983692515005,4309.730815374251,4314.72,0,-1.0,4314.72,2021-02-23 13:21:59,4309.730815374251,234.4592312874829,Take Profit,457.410020212742,4199.276938625253,3741.866918412511,2021-02
2021-02-23 13:21:00,4309.99,-1,4319.9683692515,4305.00081537425,4309.99,0,-1.0,4309.99,2021-02-23 13:42:59,4320.9,-560.4999999999927,Stop Loss,-103.08997978725074,4199.276938625253,4302.366918412504,2021-02
2021-02-23 13:49:00,4317.51,-1,4327.4883692515,4312.520815374251,4317.51,0,-1.0,4317.51,2021-02-23 14:10:59,4312.520815374251,234.4592312874829,Take Profit,131.36925150023217,4199.276938625253,4067.907687125021,2021-02
2021-02-23 14:10:00,4311.94,-1,4321.9183692515,4306.95081537425,4311.94,0,-1.0,4311.94,2021-02-23 15:06:59,4325.36,-686.0000000000036,Stop Loss,-554.6307484997715,4199.276938625253,4753.9076871250245,2021-02
2021-02-23 15:27:00,4326.14,-1,4336.118369251501,4321.150815374251,4326.14,0,-1.0,4326.14,2021-02-23 15:48:59,4329.09,-162.4999999999909,RTH Exit,-717.1307484997624,4199.276938625253,4916.407687125015,2021-02
2021-02-26 10:18:00,4281.85,-1,4291.828369251501,4276.860815374251,4281.85,0,-1.0,4281.85,2021-02-26 10:25:59,4276.860815374251,234.4592312874829,Take Profit,-482.67151721227947,4199.276938625253,4681.9484558375325,2021-02
2021-02-26 10:25:00,4269.31,-1,4279.288369251501,4264.320815374251,4269.31,0,-1.0,4269.31,2021-02-26 10:32:59,4264.320815374251,234.4592312874829,Take Profit,-248.21228592479656,4199.276938625253,4447.48922455005,2021-02
2021-02-26 10:53:00,4268.48,-1,4278.4583692515,4263.49081537425,4268.48,0,-1.0,4268.48,2021-02-26 10:53:59,4269.48,-65.0,VWAP Exit,-313.21228592479656,4199.276938625253,4512.48922455005,2021-02
2021-03-25 11:12:00,4344.76,-1,4354.7383692515,4339.770815374251,4344.76,0,-1.0,4344.76,2021-03-25 11:40:59,4357.91,-672.4999999999818,Stop Loss,-985.7122859247784,4199.276938625253,5184.989224550031,2021-03
2021-03-29 12:58:00,4418.66,-1,4428.6383692515,4413.67081537425,4418.66,0,-1.0,4418.66,2021-03-29 15:46:59,4421.89,-176.50000000002365,RTH Exit,-1162.212285924802,4199.276938625253,5361.489224550055,2021-03
2021-05-11 15:06:00,4616.94,-1,4626.9183692515,4611.95081537425,4616.94,0,-1.0,4616.94,2021-05-11 15:13:59,4617.11,-23.500000000003638,VWAP Exit,-1185.7122859248057,4199.276938625253,5384.989224550059,2021-05
2021-05-13 14:21:00,4584.59,-1,4594.5683692515,4579.6008153742505,4584.59,0,-1.0,4584.59,2021-05-13 15:38:59,4579.6008153742505,234.4592312874829,Take Profit,-951.2530546373227,4199.276938625253,5150.529993262576,2021-05
2021-06-30 11:31:00,4790.52,-1,4800.498369251501,4785.530815374251,4790.52,0,-1.0,4790.52,2021-06-30 11:59:59,4792.07,-92.49999999996362,VWAP Exit,-1043.7530546372864,4199.276938625253,5243.029993262539,2021-06
2021-07-08 14:35:00,4816.51,-1,4826.4883692515,4811.520815374251,4816.51,0,-1.0,4816.51,2021-07-08 15:45:59,4820.58,-218.49999999998545,RTH Exit,-1262.2530546372718,4199.276938625253,5461.529993262525,2021-07
2021-07-15 14:35:00,4859.87,1,4849.8916307485,4864.85918462575,4859.87,0,4859.87,999999.0,2021-07-15 15:17:59,4860.55,19.000000000014552,VWAP Exit,-1243.2530546372573,4199.276938625253,5442.52999326251,2021-07
2021-07-15 15:17:00,4861.55,1,4851.5716307485,4866.53918462575,4861.55,0,4861.55,999999.0,2021-07-15 15:17:59,4860.55,-65.0,VWAP Exit,-1308.2530546372573,4199.276938625253,5507.52999326251,2021-07
2021-07-30 10:46:00,4905.71,1,4895.7316307485,4910.69918462575,4905.71,0,4905.71,999999.0,2021-07-30 10:53:59,4906.94,46.49999999997817,VWAP Exit,-1261.753054637279,4199.276938625253,5461.029993262532,2021-07
2021-09-28 14:03:00,4872.99,1,4863.0116307485,4877.979184625749,4872.99,0,4872.99,999999.0,2021-09-28 15:20:59,4877.979184625749,234.4592312874829,Take Profit,-1027.2938233497962,4199.276938625253,5226.570761975049,2021-09
2021-09-28 15:20:00,4877.47,1,4867.4916307485,4882.45918462575,4877.47,0,4877.47,999999.0,2021-09-28 15:48:59,4874.51,-163.00000000000182,RTH Exit,-1190.293823349798,4199.276938625253,5389.570761975051,2021-09
2021-10-04 11:34:00,4802.68,1,4792.7016307485,4807.66918462575,4802.68,0,4802.68,999999.0,2021-10-04 11:48:59,4807.66918462575,234.4592312874829,Take Profit,-955.8345920623151,4199.276938625253,5155.111530687568,2021-10
2021-10-04 11:48:00,4811.64,1,4801.6616307485,4816.62918462575,4811.64,0,4811.64,999999.0,2021-10-04 11:55:59,4803.48,-423.0000000000382,Stop Loss,-1378.8345920623533,4199.276938625253,5578.111530687606,2021-10
2021-11-29 14:15:00,5222.25,-1,5232.2283692515,5217.26081537425,5222.25,0,-1.0,5222.25,2021-11-29 15:46:59,5228.01,-303.0000000000109,RTH Exit,-1681.8345920623642,4199.276938625253,5881.111530687617,2021-11
2021-11-30 13:56:00,5136.57,1,5126.5916307484995,5141.559184625749,5136.57,0,5136.57,999999.0,2021-11-30 14:10:59,5141.559184625749,234.4592312874829,Take Profit,-1447.3753607748813,4199.276938625253,5646.652299400134,2021-11
2021-11-30 14:24:00,5130.13,1,5120.1516307485,5135.11918462575,5130.13,0,5130.13,999999.0,2021-11-30 15:13:59,5135.11918462575,234.4592312874829,Take Profit,-1212.9161294873984,4199.276938625253,5412.193068112651,2021-11
2021-11-30 15:13:00,5138.25,1,5128.2716307485,5143.23918462575,5138.25,0,5138.25,999999.0,2021-11-30 15:48:59,5141.45,144.9999999999909,RTH Exit,-1067.9161294874075,4199.276938625253,5267.1930681126605,2021-11
2021-12-02 10:16:00,5132.89,-1,5142.868369251501,5127.900815374251,5132.89,0,-1.0,5132.89,2021-12-02 10:23:59,5127.900815374251,234.4592312874829,Take Profit,-833.4568981999246,4199.276938625253,5032.733836825178,2021-12
2021-12-02 10:23:00,5127.29,-1,5137.2683692515,5122.30081537425,5127.29,0,-1.0,5127.29,2021-12-02 10:37:59,5139.37,-618.9999999999964,Stop Loss,-1452.456898199921,4199.276938625253,5651.733836825174,2021-12
2021-12-02 10:51:00,5123.65,-1,5133.6283692515,5118.66081537425,5123.65,0,-1.0,5123.65,2021-12-02 10:58:59,5118.66081537425,234.4592312874829,Take Profit,-1217.997666912438,4199.276938625253,5417.274605537691,2021-12
2021-12-02 10:58:00,5115.24,-1,5125.2183692515,5110.25081537425,5115.24,0,-1.0,5115.24,2021-12-02 11:05:59,5129.57,-731.4999999999964,Stop Loss,-1949.4976669124344,4199.276938625253,6148.774605537687,2021-12
2021-12-02 11:12:00,5125.89,-1,5135.868369251501,5120.900815374251,5125.89,0,-1.0,5125.89,2021-12-02 11:47:59,5136.57,-548.9999999999691,Stop Loss,-2498.4976669124035,4199.276938625253,6697.7746055376565,2021-12
2021-12-02 12:01:00,5136.53,-1,5146.5083692515,5131.54081537425,5136.53,0,-1.0,5136.53,2021-12-02 13:18:59,5131.54081537425,234.4592312874829,Take Profit,-2264.0384356249206,4199.276938625253,6463.315374250174,2021-12
2021-12-02 13:18:00,5123.65,-1,5133.6283692515,5118.66081537425,5123.65,0,-1.0,5123.65,2021-12-02 13:46:59,5118.66081537425,234.4592312874829,Take Profit,-2029.5792043374377,4199.276938625253,6228.856142962691,2021-12
2021-12-02 13:46:00,5118.89,-1,5128.868369251501,5113.900815374251,5118.89,0,-1.0,5118.89,2021-12-02 13:53:59,5113.900815374251,234.4592312874829,Take Profit,-1795.1199730499548,4199.276938625253,5994.396911675208,2021-12
2021-12-21 14:17:00,5205.93,-1,5215.9083692515005,5200.940815374251,5205.93,0,-1.0,5205.93,2021-12-21 15:48:59,5208.62,-149.49999999998,RTH Exit,-1944.6199730499347,4199.276938625253,6143.896911675188,2021-12
2022-01-06 14:21:00,5278.63,-1,5288.6083692515,5273.64081537425,5278.63,0,-1.0,5278.63,2022-01-06 15:45:59,5278.79,-22.999999999992724,RTH Exit,-1967.6199730499275,4199.276938625253,6166.8969116751805,2022-01
2022-01-25 15:13:00,4872.18,-1,4882.1583692515005,4867.190815374251,4872.18,0,-1.0,4872.18,2022-01-25 15:27:59,4883.45,-578.4999999999764,Stop Loss,-2546.119973049904,4199.276938625253,6745.396911675157,2022-01
2022-01-27 11:47:00,4875.03,1,4865.0516307484995,4880.019184625749,4875.03,0,4875.03,999999.0,2022-01-27 13:04:59,4880.019184625749,234.4592312874829,Take Profit,-2311.660741762421,4199.276938625253,6510.937680387674,2022-01
2022-01-27 14:07:00,4871.38,1,4861.4016307485,4876.36918462575,4871.38,0,4871.38,999999.0,2022-01-27 14:35:59,4857.59,-704.4999999999982,Stop Loss,-3016.160741762419,4199.276938625253,7215.437680387672,2022-01
2022-01-27 14:49:00,4862.11,1,4852.131630748499,4867.099184625749,4862.11,0,4862.11,999999.0,2022-01-27 14:56:59,4867.099184625749,234.4592312874829,Take Profit,-2781.701510474936,4199.276938625253,6980.978449100189,2022-01
2022-01-27 14:56:00,4871.66,1,4861.6816307485,4876.6491846257495,4871.66,0,4871.66,999999.0,2022-01-27 15:03:59,4876.6491846257495,234.4592312874829,Take Profit,-2547.2422791874533,4199.276938625253,6746.519217812706,2022-01
2022-01-27 15:03:00,4880.36,1,4870.381630748499,4885.349184625749,4880.36,0,4880.36,999999.0,2022-01-27 15:17:59,4869.38,-563.9999999999782,Stop Loss,-3111.2422791874314,4199.276938625253,7310.5192178126845,2022-01
2022-01-27 15:24:00,4875.59,1,4865.6116307485,4880.57918462575,4875.59,0,4875.59,999999.0,2022-01-27 15:31:59,4880.57918462575,234.4592312874829,Take Profit,-2876.7830478999485,4199.276938625253,7076.059986525202,2022-01
2022-01-31 14:36:00,5042.85,-1,5052.828369251501,5037.860815374251,5042.85,0,-1.0,5042.85,2022-01-31 15:32:59,5037.860815374251,234.4592312874829,Take Profit,-2642.3238166124656,4199.276938625253,6841.600755237719,2022-01
2022-02-22 14:03:00,4853.38,-1,4863.3583692515,4848.39081537425,4853.38,0,-1.0,4853.38,2022-02-22 15:34:59,4848.39081537425,234.4592312874829,Take Profit,-2407.8645853249827,4199.276938625253,6607.141523950236,2022-02
2022-02-25 10:39:00,4906.15,-1,4916.1283692515,4901.16081537425,4906.15,0,-1.0,4906.15,2022-02-25 10:53:59,4918.82,-648.5000000000036,Stop Loss,-3056.3645853249864,4199.276938625253,7255.641523950239,2022-02
2022-02-25 11:00:00,4919.06,-1,4929.038369251501,4914.070815374251,4919.06,0,-1.0,4919.06,2022-02-27 13:03:59,4914.070815374251,234.4592312874829,Take Profit,-2821.9053540375035,4199.276938625253,7021.1822926627565,2022-02
2022-03-01 13:35:00,4845.83,1,4835.8516307485,4850.81918462575,4845.83,0,4845.83,999999.0,2022-03-01 14:17:59,4850.81918462575,234.4592312874829,Take Profit,-2587.4461227500205,4199.276938625253,6786.723061375274,2022-03
2022-03-02 11:10:00,4916.25,-1,4926.2283692515,4911.26081537425,4916.25,0,-1.0,4916.25,2022-03-02 11:38:59,4911.26081537425,234.4592312874829,Take Profit,-2352.9868914625376,4199.276938625253,6552.263830087791,2022-03
2022-03-04 11:07:00,4852.26,-1,4862.2383692515,4847.270815374251,4852.26,0,-1.0,4852.26,2022-03-06 13:03:59,4847.270815374251,234.4592312874829,Take Profit,-2118.5276601750547,4199.276938625253,6317.804598800308,2022-03
